id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2023-1321073;2023-01-05;1;Vente;877400.0;50.0;;RUE DE CLICHY;2116;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AB0082;;;16;68.74;;;;;;;;;1;2.0;Appartement;69.0;3.0;;;;;;2.329696;48.880336
2023-1321074;2023-01-10;1;Vente;693000.0;30.0;;RUE DU FBOURG MONTMARTRE;3510;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AW0005;;;15;64.2;36;;37.0;;;;;;3;2.0;Appartement;64.0;3.0;;;;;;2.342982;48.873862
2023-1321075;2023-01-10;1;Vente;469000.0;12.0;;RUE DE MARSEILLE;6122;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BE0026;;;12;49.08;;;;;;;;;1;2.0;Appartement;48.0;3.0;;;;;;2.363876;48.871505
2023-1321075;2023-01-10;1;Vente;469000.0;12.0;;RUE DE MARSEILLE;6122;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BE0026;;;12;49.08;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.363876;48.871505
2023-1321076;2023-01-06;1;Vente;890500.0;163.0;;RUE SAINT-DENIS;8525;75002.0;75102;Paris 2e Arrondissement;75;;;75102000AM0098;;;111;;70;;;;;;;;2;2.0;Appartement;63.0;2.0;;;;;;2.349927;48.865342
2023-1321077;2023-01-04;1;Vente;810000.0;1.0;;PL DES VICTOIRES;9741;75001.0;75101;Paris 1er Arrondissement;75;;;75101000AV0093;;;13;;15;;17.0;;18.0;35.26;;;4;3.0;Dépendance;;0.0;;;;;;2.340729;48.865463
2023-1321077;2023-01-04;1;Vente;810000.0;1.0;;PL DES VICTOIRES;9741;75001.0;75101;Paris 1er Arrondissement;75;;;75101000AV0093;;;13;;15;;17.0;;18.0;35.26;;;4;2.0;Appartement;30.0;1.0;;;;;;2.340729;48.865463
2023-1321078;2023-01-09;1;Vente;221510.0;37.0;;RUE SAINT FARGEAU;8603;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0064;;;1212;;1423;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.402683;48.872297
2023-1321078;2023-01-09;1;Vente;221510.0;37.0;;RUE SAINT FARGEAU;8603;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0064;;;1212;;1423;;;;;;;;2;2.0;Appartement;25.0;1.0;;;;;;2.402683;48.872297
2023-1321079;2023-01-06;1;Vente;518000.0;32.0;;RUE MANIN;5976;75019.0;75119;Paris 19e Arrondissement;75;;;75119000DE0009;;;23;;3;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.389397;48.883318
2023-1321079;2023-01-06;1;Vente;518000.0;32.0;;RUE MANIN;5976;75019.0;75119;Paris 19e Arrondissement;75;;;75119000DE0009;;;23;;3;;;;;;;;2;2.0;Appartement;76.0;3.0;;;;;;2.389397;48.883318
2023-1321080;2023-01-04;1;Vente;55000.0;56.0;;BD PEREIRE;7258;75017.0;75117;Paris 17e Arrondissement;75;;;75117000BU0021;;;4;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.303712;48.887756
2023-1321081;2023-01-06;1;Vente;431500.0;22.0;;PAS DES RECOLLETS;8081;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BB0041;;;326;;47;36.02;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.360792;48.874015
2023-1321081;2023-01-06;1;Vente;431500.0;22.0;;PAS DES RECOLLETS;8081;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BB0041;;;326;;47;36.02;;;;;;;2;2.0;Appartement;39.0;2.0;;;;;;2.360792;48.874015
2023-1321082;2023-01-11;1;Vente;1905100.0;4.0;;RUE LAFERRIERE;5242;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AG0032;;;43;161.17;59;;;;;;;;2;2.0;Appartement;156.0;6.0;;;;;;2.338472;48.878264
2023-1321082;2023-01-11;1;Vente;1905100.0;4.0;;RUE LAFERRIERE;5242;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AG0032;;;43;161.17;59;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.338472;48.878264
2023-1321083;2023-01-12;1;Vente;914400.0;34.0;;RUE DE CLICHY;2116;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AJ0039;;;100;;150;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.330222;48.879325
2023-1321083;2023-01-12;1;Vente;914400.0;34.0;;RUE DE CLICHY;2116;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AJ0039;;;100;;150;;;;;;;;2;2.0;Appartement;76.0;4.0;;;;;;2.330222;48.879325
2023-1321083;2023-01-12;1;Vente;914400.0;34.0;;RUE DE CLICHY;2116;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AJ0039;;;223;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.330222;48.879325
2023-1321084;2023-01-11;1;Vente;23500.0;206.0;;BD DE CHARONNE;1887;75020.0;75120;Paris 20e Arrondissement;75;;;75120000CS0012;;;1193;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.390548;48.858562
2023-1321085;2023-01-06;1;Vente;350200.0;27.0;;RUE EUGENE JUMIN;3417;75019.0;75119;Paris 19e Arrondissement;75;;;75119000CY0048;;;33;40.4;42;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.39188;48.88787
2023-1321085;2023-01-06;1;Vente;350200.0;27.0;;RUE EUGENE JUMIN;3417;75019.0;75119;Paris 19e Arrondissement;75;;;75119000CY0048;;;33;40.4;42;;;;;;;;2;2.0;Appartement;40.0;2.0;;;;;;2.39188;48.88787
2023-1321086;2023-01-04;1;Vente;191250.0;5.0;;RUE DE L ALSACE LORRAINE;0253;75019.0;75119;Paris 19e Arrondissement;75;;;75119000DE0030;;;24;20.3;;;;;;;;;1;2.0;Appartement;21.0;1.0;;;;;;2.39278;48.882581
2023-1321087;2023-01-10;1;Vente;707300.0;4.0;;RUE DE LA TOUR D AUVERGNE;5381;75009.0;75109;Paris 9e Arrondissement;75;;;75109000BE0001;;;13;52.53;27;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.345601;48.878798
2023-1321087;2023-01-10;1;Vente;707300.0;4.0;;RUE DE LA TOUR D AUVERGNE;5381;75009.0;75109;Paris 9e Arrondissement;75;;;75109000BE0001;;;13;52.53;27;;;;;;;;2;2.0;Appartement;54.0;3.0;;;;;;2.345601;48.878798
2023-1321088;2023-01-06;1;Vente;625500.0;7.0;;RUE CAIL;1419;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AH0010;;;18;67.95;52;;;;;;;;2;2.0;Appartement;54.0;3.0;;;;;;2.360916;48.882462
2023-1321088;2023-01-06;1;Vente;625500.0;7.0;;RUE CAIL;1419;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AH0010;;;18;67.95;52;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.360916;48.882462
2023-1321089;2023-01-06;1;Vente;324000.0;110.0;;RUE CHAMPIONNET;1723;75018.0;75118;Paris 18e Arrondissement;75;;;75118000AY0070;;;110;35.39;;;;;;;;;1;2.0;Appartement;36.0;2.0;;;;;;2.339901;48.895927
2023-1321090;2023-01-06;1;Vente;10000.0;23.0;;RUE TURGOT;9508;75009.0;75109;Paris 9e Arrondissement;75;;;75109000BD0008;;;82;;83;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.344619;48.880984
2023-1321091;2023-01-10;1;Vente;24500.0;82.0;;RUE DOUDEAUVILLE;2921;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BU0131;;;5639;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.350473;48.888673
2023-1321092;2023-01-06;1;Vente;650000.0;23.0;;RUE ERNESTINE;3339;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CF0045;;;48;;9;77.87;;;;;;;2;2.0;Appartement;81.0;4.0;;;;;;2.35425;48.889935
2023-1321092;2023-01-06;1;Vente;650000.0;23.0;;RUE ERNESTINE;3339;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CF0045;;;77;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.35425;48.889935
2023-1321092;2023-01-06;1;Vente;650000.0;23.0;;RUE ERNESTINE;3339;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CF0045;;;48;;9;77.87;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.35425;48.889935
2023-1321093;2023-01-05;1;Vente;3000.0;54.0;B;RUE ORDENER;6918;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BG0029;;;19;;;;;;;;;;1;2.0;Appartement;60.0;3.0;;;;;;2.348054;48.892065
2023-1321093;2023-01-05;1;Vente;3000.0;54.0;B;RUE ORDENER;6918;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BG0029;;;19;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.348054;48.892065
2023-1321094;2023-01-09;1;Vente;740000.0;13.0;;RUE DE TOCQUEVILLE;9330;75017.0;75117;Paris 17e Arrondissement;75;;;75117000BP0030;;;54;70.08;84;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.313307;48.882553
2023-1321094;2023-01-09;1;Vente;740000.0;13.0;;RUE DE TOCQUEVILLE;9330;75017.0;75117;Paris 17e Arrondissement;75;;;75117000BP0030;;;54;70.08;84;;;;;;;;2;2.0;Appartement;68.0;3.0;;;;;;2.313307;48.882553
2023-1321095;2023-01-03;1;Vente;112000.0;109.0;;RUE CHAMPIONNET;1723;75018.0;75118;Paris 18e Arrondissement;75;;;75118000AX0137;;;2;18.03;;;;;;;;;1;2.0;Appartement;19.0;1.0;;;;;;2.340249;48.895608
2023-1321096;2023-01-06;1;Vente;430000.0;118.0;B;RUE COMPANS;2252;75019.0;75119;Paris 19e Arrondissement;75;;;75119000DH0124;;;;;;;;;;;;;0;1.0;Maison;18.0;1.0;S;sols;;;28.0;2.389225;48.881102
2023-1321097;2023-01-06;1;Vente;170000.0;12.0;;RUE PRADIER;7779;75019.0;75119;Paris 19e Arrondissement;75;;;75119000EC0121;;;10;19.06;;;;;;;;;1;2.0;Appartement;20.0;1.0;;;;;;2.381849;48.875256
2023-1321098;2023-01-11;1;Vente;407000.0;5.0;;PAS DELESSERT;2675;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BS0035;;;14;38.81;47;;;;;;;;2;2.0;Appartement;34.0;2.0;;;;;;2.365172;48.878782
2023-1321098;2023-01-11;1;Vente;407000.0;5.0;;PAS DELESSERT;2675;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BS0035;;;14;38.81;47;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.365172;48.878782
2023-1321099;2023-01-04;1;Vente;262500.0;9.0;;RUE DES RONDONNEAUX;8349;75020.0;75120;Paris 20e Arrondissement;75;;;75120000CL0157;;;2349;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.39854;48.863531
2023-1321099;2023-01-04;1;Vente;262500.0;9.0;;RUE DES RONDONNEAUX;8349;75020.0;75120;Paris 20e Arrondissement;75;;;75120000CL0157;;;1149;;2308;;;;;;;;2;2.0;Appartement;28.0;1.0;;;;;;2.39854;48.863531
2023-1321100;2023-01-04;1;Vente;480000.0;48.0;;RUE DU BORREGO;1112;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0023;;;237;;31;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.402724;48.873186
2023-1321100;2023-01-04;1;Vente;480000.0;48.0;;RUE DU BORREGO;1112;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0023;;;237;;31;;;;;;;;2;2.0;Appartement;65.0;3.0;;;;;;2.402724;48.873186
2023-1321100;2023-01-04;1;Vente;480000.0;6.0;;VC J 20;X350;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0023;;;447;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.402724;48.873186
2023-1321101;2023-01-12;1;Vente;118000.0;144.0;;RUE D AVRON;0610;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DY0051;;;60;;;;;;;;;;1;2.0;Appartement;16.0;1.0;;;;;;2.40988;48.853129
2023-1321102;2023-01-11;1;Vente;275000.0;1.0;;RUE DUVERGIER;3063;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AO0079;;;4749;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.376709;48.888613
2023-1321102;2023-01-11;1;Vente;275000.0;1.0;;RUE DUVERGIER;3063;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AO0079;;;214;43.91;4151;;;;;;;;2;2.0;Appartement;42.0;2.0;;;;;;2.376709;48.888613
2023-1321102;2023-01-11;1;Vente;275000.0;1.0;;RUE DUVERGIER;3063;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AO0079;;;214;43.91;4151;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.376709;48.888613
2023-1321103;2023-01-11;1;Vente;320000.0;17.0;B;AV JEAN JAURES;4903;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AR0027;;;12;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.372571;48.883749
2023-1321103;2023-01-11;1;Vente;320000.0;17.0;B;AV JEAN JAURES;4903;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AR0027;;;12;;;;;;;;;;1;2.0;Appartement;32.0;2.0;;;;;;2.372571;48.883749
2023-1321104;2023-01-04;1;Vente;540.0;24.0;;BD DES BATIGNOLLES;0719;75017.0;75117;Paris 17e Arrondissement;75;;;75117000CM0036;;;62;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.324602;48.883359
2023-1321105;2023-01-06;1;Vente;50000.0;49.0;B;RUE CUSTINE;2496;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BK0144;;;25;5.1;31;4.6;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.343788;48.889295
2023-1321105;2023-01-06;1;Vente;50000.0;49.0;B;RUE CUSTINE;2496;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BK0144;;;25;5.1;;;;;;;;;1;2.0;Appartement;69.0;3.0;;;;;;2.343788;48.889295
2023-1321105;2023-01-06;1;Vente;50000.0;49.0;B;RUE CUSTINE;2496;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BK0144;;;25;5.1;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.343788;48.889295
2023-1321106;2023-01-04;1;Vente;447500.0;36.0;;RUE DE CHABROL;1676;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AL0082;;;15;;16;;33.0;;;;;;3;2.0;Appartement;37.0;2.0;;;;;;2.352312;48.877201
2023-1321106;2023-01-04;1;Vente;447500.0;36.0;;RUE DE CHABROL;1676;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AL0082;;;15;;16;;33.0;;;;;;3;3.0;Dépendance;;0.0;;;;;;2.352312;48.877201
2023-1321107;2023-01-03;1;Vente;290000.0;43.0;;CRS DE VINCENNES;9850;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DV0018;;;21;31.98;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.403598;48.848359
2023-1321107;2023-01-03;1;Vente;290000.0;43.0;;CRS DE VINCENNES;9850;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DV0018;;;21;31.98;;;;;;;;;1;2.0;Appartement;32.0;2.0;;;;;;2.403598;48.848359
2023-1321108;2023-01-10;1;Vente;402500.0;52.0;;RUE DES POISSONNIERS;7564;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CF0196;;;195;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.35218;48.889357
2023-1321108;2023-01-10;1;Vente;402500.0;52.0;;RUE DES POISSONNIERS;7564;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CF0196;;;5;45.5;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.35218;48.889357
2023-1321108;2023-01-10;1;Vente;402500.0;52.0;;RUE DES POISSONNIERS;7564;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CF0196;;;5;45.5;;;;;;;;;1;2.0;Appartement;46.0;2.0;;;;;;2.35218;48.889357
2023-1321109;2023-01-11;1;Vente;665000.0;22.0;;RUE LEPIC;5595;75018.0;75118;Paris 18e Arrondissement;75;;;75118000AR0151;;;23;64.95;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.334212;48.884906
2023-1321109;2023-01-11;1;Vente;665000.0;22.0;;RUE LEPIC;5595;75018.0;75118;Paris 18e Arrondissement;75;;;75118000AR0151;;;23;64.95;;;;;;;;;1;2.0;Appartement;57.0;3.0;;;;;;2.334212;48.884906
2023-1321110;2023-01-06;1;Vente;308000.0;8.0;;RUE AUGER;0533;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DT0017;;;13;36.6;24;;;;;;;;2;2.0;Appartement;30.0;2.0;;;;;;2.399414;48.850911
2023-1321111;2023-01-09;1;Vente;27900.0;31.0;;RUE BUISSON ST LOUIS;1379;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BL0062;;;125;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.374565;48.873526
2023-1321112;2023-01-06;1;Vente;572634.5;74.0;;RUE DES VIGNOLES;9802;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DO0161;;;241;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.402427;48.855363
2023-1321112;2023-01-06;1;Vente;572634.5;74.0;;RUE DES VIGNOLES;9802;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DO0161;;;157;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.402427;48.855363
2023-1321112;2023-01-06;1;Vente;572634.5;74.0;;RUE DES VIGNOLES;9802;75020.0;75120;Paris 20e Arrondissement;75;;;75120000DO0161;;;114;;;;;;;;;;1;2.0;Appartement;60.0;3.0;;;;;;2.402427;48.855363
2023-1321113;2023-01-10;1;Vente;710000.0;177.0;;RUE LA FAYETTE;5240;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AI0034;;;11;;33;;;;;;;;2;2.0;Appartement;79.0;4.0;;;;;;2.359607;48.880169
2023-1321113;2023-01-10;1;Vente;710000.0;177.0;;RUE LA FAYETTE;5240;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AI0034;;;11;;33;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.359607;48.880169
2023-1321113;2023-01-10;1;Vente;710000.0;177.0;;RUE LA FAYETTE;5240;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AI0034;;;11;;33;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.359607;48.880169
2023-1321114;2023-01-06;1;Vente;160000.0;26.0;;RUE DE NAVARIN;6700;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AF0075;;;65;;66;;;;;;;;2;2.0;Appartement;11.0;1.0;;;;;;2.337794;48.880122
2023-1321115;2023-01-13;1;Vente;579900.0;11.0;;BD DAVOUT;2608;75020.0;75120;Paris 20e Arrondissement;75;;;75120000EC0022;;;64;61.51;;;;;;;;;1;2.0;Appartement;62.0;3.0;;;;;;2.410449;48.848253
2023-1321115;2023-01-13;1;Vente;579900.0;11.0;;BD DAVOUT;2608;75020.0;75120;Paris 20e Arrondissement;75;;;75120000EC0022;;;64;61.51;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.410449;48.848253
2023-1321115;2023-01-13;1;Vente;579900.0;11.0;;BD DAVOUT;2608;75020.0;75120;Paris 20e Arrondissement;75;;;75120000EC0022;;;64;61.51;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.410449;48.848253
2023-1321116;2023-01-13;1;Vente;662400.0;33.0;;RUE DES BOURDONNAIS;1193;75001.0;75101;Paris 1er Arrondissement;75;;;75101000AO0131;;;41;;7;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.34493;48.860225
2023-1321116;2023-01-13;1;Vente;662400.0;33.0;;RUE DES BOURDONNAIS;1193;75001.0;75101;Paris 1er Arrondissement;75;;;75101000AO0131;;;41;;7;;;;;;;;2;2.0;Appartement;48.0;2.0;;;;;;2.34493;48.860225
2023-1321117;2023-01-06;1;Vente;272000.0;20.0;;RUE DU RHIN;8183;75019.0;75119;Paris 19e Arrondissement;75;;;75119000EN0047;;;8;;;;;;;;;;1;2.0;Appartement;26.0;1.0;;;;;;2.381287;48.883993
2023-1321118;2023-01-06;1;Vente;875000.0;16.0;;VLA COMPOINT;2257;75017.0;75117;Paris 17e Arrondissement;75;;;75117000DM0181;;;133;;26;;;;;;;;2;2.0;Appartement;76.0;3.0;;;;;;2.324164;48.891618
2023-1321118;2023-01-06;1;Vente;875000.0;16.0;;VLA COMPOINT;2257;75017.0;75117;Paris 17e Arrondissement;75;;;75117000DM0181;;;133;;26;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.324164;48.891618
2023-1321118;2023-01-06;1;Vente;875000.0;16.0;;VLA COMPOINT;2257;75017.0;75117;Paris 17e Arrondissement;75;;;75117000DM0181;;;133;;26;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.324164;48.891618
2023-1321118;2023-01-06;1;Vente;875000.0;16.0;;VLA COMPOINT;2257;75017.0;75117;Paris 17e Arrondissement;75;;;75117000DM0181;;;320;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.324164;48.891618
2023-1321119;2023-01-09;1;Vente;470000.0;7.0;;BD DE BONNE NOUVELLE;1097;75002.0;75102;Paris 2e Arrondissement;75;;;75102000AO0030;;;2;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;80.0;0.0;;;;;;2.351143;48.869819
2023-1321120;2023-01-10;1;Vente;1180000.0;52.0;;RUE RENE BOULANGER;8143;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BG0015;;;49;;;;;;;;;;1;2.0;Appartement;118.0;4.0;;;;;;2.35977;48.868921
2023-1321121;2023-01-04;1;Vente;168000.0;27.0;;RUE SAINTE APOLLINE;8538;75002.0;75102;Paris 2e Arrondissement;75;;;75102000AP0040;;;312;;;;;;;;;;1;2.0;Appartement;16.0;1.0;;;;;;;
2023-1321122;2023-01-12;1;Vente;85000.0;22.0;;RUE DAVY;2610;75017.0;75117;Paris 17e Arrondissement;75;;;75117000DM0158;;;5;;;;;;;;;;1;2.0;Appartement;9.0;1.0;;;;;;2.324773;48.891319
2023-1321123;2023-01-06;1;Vente;2450000.0;61.0;;RUE DE BRETAGNE;1275;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AI0013;;;31;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.360234;48.863965
2023-1321123;2023-01-06;1;Vente;2450000.0;61.0;;RUE DE BRETAGNE;1275;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AI0013;;;16;;6;127.59;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.360234;48.863965
2023-1321123;2023-01-06;1;Vente;2450000.0;61.0;;RUE DE BRETAGNE;1275;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AI0013;;;16;;6;127.59;;;;;;;2;2.0;Appartement;128.0;5.0;;;;;;2.360234;48.863965
2023-1321124;2023-01-11;1;Vente;435000.0;22.0;;RUE CLAUZEL;2090;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AF0101;;;46;30.98;47;;7.0;;73.0;;;;4;3.0;Dépendance;;0.0;;;;;;2.33775;48.879528
2023-1321124;2023-01-11;1;Vente;435000.0;22.0;;RUE CLAUZEL;2090;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AF0101;;;46;30.98;47;;7.0;;73.0;;;;4;2.0;Appartement;30.0;2.0;;;;;;2.33775;48.879528
2023-1321125;2023-01-11;1;Vente;91080.0;8.0;;RUE HIPPOLYTE LEBAS;4632;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AZ0024;;;123;9.13;;;;;;;;;1;2.0;Appartement;8.0;1.0;;;;;;2.340839;48.877167
2023-1321126;2023-01-12;1;Vente;180000.0;22.0;;AV DE SAINT OUEN;8718;75018.0;75118;Paris 18e Arrondissement;75;;;75118000AM0019;;;287;;;;;;;;;;1;2.0;Appartement;20.0;1.0;;;;;;2.326738;48.888353
2023-1321127;2023-01-05;1;Vente;288719.0;53.0;;RUE DUHESME;2974;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BI0010;;;32;27.14;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.341497;48.892681
2023-1321127;2023-01-05;1;Vente;288719.0;53.0;;RUE DUHESME;2974;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BI0010;;;32;27.14;;;;;;;;;1;2.0;Appartement;27.0;2.0;;;;;;2.341497;48.892681
2023-1321128;2023-01-11;1;Vente;1230000.0;120.0;;RUE DAMREMONT;2534;75018.0;75118;Paris 18e Arrondissement;75;;;75118000AX0003;;;89;;;;;;;;;;1;2.0;Appartement;127.0;5.0;;;;;;2.337633;48.894898
2023-1321129;2023-01-06;1;Vente;13000.0;132.0;;RUE HAXO;4510;75019.0;75119;Paris 19e Arrondissement;75;;;75119000DT0006;;;14;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.402093;48.877754
2023-1321130;2023-01-10;1;Vente;240000.0;5.0;;RUE DE LA TOUR D AUVERGNE;5381;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AZ0081;;;72;21.2;79;;;;;;;;2;2.0;Appartement;21.0;1.0;;;;;;2.344842;48.878698
2023-1321130;2023-01-10;1;Vente;240000.0;5.0;;RUE DE LA TOUR D AUVERGNE;5381;75009.0;75109;Paris 9e Arrondissement;75;;;75109000AZ0081;;;72;21.2;79;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.344842;48.878698
2023-1321131;2023-01-04;1;Vente;533980.56;39.0;;RUE DU BORREGO;1112;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0020;;;120;;25;;;;;;;;2;2.0;Appartement;65.0;3.0;;;;;;2.401191;48.873553
2023-1321131;2023-01-04;1;Vente;533980.56;39.0;;RUE DU BORREGO;1112;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0020;;;205;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.401191;48.873553
2023-1321131;2023-01-04;1;Vente;533980.56;39.0;;RUE DU BORREGO;1112;75020.0;75120;Paris 20e Arrondissement;75;;;75120000AW0020;;;120;;25;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.401191;48.873553
2023-1321132;2023-01-11;1;Vente;858000.0;45.0;;RUE DE TURENNE;9506;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AN0022;;;38;;39;;;;;;;;2;2.0;Appartement;65.0;3.0;;;;;;2.3642;48.857735
2023-1321132;2023-01-11;1;Vente;858000.0;45.0;;RUE DE TURENNE;9506;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AN0022;;;59;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.3642;48.857735
2023-1321132;2023-01-11;1;Vente;858000.0;45.0;;RUE DE TURENNE;9506;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AN0022;;;38;;39;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.3642;48.857735
